,HOMO Ranks, HOMO Values,LUMO Ranks,LUMO Values,Wavelength Ranks,Wavelength Values
0,3ed_15b_3ea,-6.337396234486295,5ed_11b_7ea,-1.6491210106083145,5ed_32b_7ea,599.9677094617745
1,3ed_12b_4ea,-6.237159937312621,6ed_10b_7ea,-1.6895891258321805,9ed_8b_8ea,599.4136470542659
2,3ed_7b_8ea,-6.210440479088462,9ed_12b_7ea,-1.7194065362945554,5ed_1b_8ea,598.2325374334418
3,3ed_22b_8ea,-6.185971741991002,6ed_6b_7ea,-1.7285554171527635,3ed_1b_1ea,598.1672067466495
4,3ed_15b_1ea,-6.1854814881819955,10ed_10b_7ea,-1.7380814836118117,5ed_1b_1ea,597.4529373596255
5,3ed_15b_2ea,-6.183770525905729,7ed_6b_7ea,-1.7668043472804822,7ed_1b_7ea,596.9249529903859
6,3ed_21b_8ea,-6.183616958878979,10ed_6b_7ea,-1.810310127870117,11ed_20b_6ea,596.5945978760833
7,7ed_15b_3ea,-6.177603836589938,2ed_10b_7ea,-1.8259006805101592,11ed_20b_11ea,595.9180598547504
8,3ed_17b_8ea,-6.166127454667231,5ed_10b_7ea,-1.8363035430546042,2ed_1b_1ea,595.8319318916239
9,2ed_15b_3ea,-6.16444553812808,1ed_11b_7ea,-1.850939545188216,6ed_1b_6ea,595.7429098665366
10,3ed_4b_3ea,-6.146690321860306,2ed_6b_7ea,-1.87177236933623,9ed_9b_8ea,595.6108115577962
11,2ed_22b_8ea,-6.116486299095763,5ed_6b_7ea,-1.8999451588054976,5ed_26b_8ea,593.9082032547246
12,2ed_36b_8ea,-6.097361100550382,1ed_10b_7ea,-1.9350689498437847,10ed_20b_5ea,593.8742989312644
13,3ed_14b_8ea,-6.096010818891017,7ed_11b_6ea,-1.9416108071015257,3ed_20b_5ea,593.789845696269
14,3ed_13b_8ea,-6.058180711263524,7ed_2b_7ea,-1.9445725852479605,3ed_1b_9ea,593.59775113259
15,3ed_7b_3ea,-6.0574626328656285,6ed_2b_7ea,-1.9583007661865872,10ed_1b_9ea,593.3728231889074
16,2ed_15b_1ea,-6.050321749909216,1ed_6b_7ea,-1.9950615177641169,10ed_8b_4ea,593.2924961953825
17,7ed_7b_8ea,-6.0493399802162795,2ed_14b_7ea,-1.9961725107134658,6ed_1b_9ea,593.2691419121805
18,7ed_15b_1ea,-6.045303532259533,10ed_9b_7ea,-1.9971154747155664,1ed_1b_5ea,592.9129121195818
19,2ed_21b_8ea,-6.037928510736839,10ed_2b_7ea,-2.007854586801571,7ed_1b_6ea,592.533966958452
20,2ed_15b_2ea,-6.034727338109734,9ed_12b_6ea,-2.0202820567425155,7ed_20b_1ea,592.4805329693904
21,2ed_7b_8ea,-6.033247231563841,6ed_17b_2ea,-2.0215496837818456,5ed_20b_1ea,592.3155000565159
22,7ed_15b_2ea,-6.030251910451967,11ed_12b_6ea,-2.052205946719951,6ed_1b_10ea,589.4711643479546
23,3ed_4b_1ea,-6.020942898669375,6ed_11b_6ea,-2.0554613627940275,10ed_1b_8ea,589.4486767462636
24,2ed_4b_3ea,-6.019139240287646,5ed_9b_7ea,-2.0640425980492743,3ed_1b_7ea,589.1671705184888
25,7ed_17b_8ea,-6.012423447002547,3ed_11b_6ea,-2.068710305454206,9ed_20b_7ea,588.487165446609
26,3ed_4b_2ea,-5.999946098157517,10ed_12b_5ea,-2.1027395496987893,2ed_1b_9ea,587.9396380070398
27,3ed_21b_6ea,-5.995838172085685,10ed_11b_6ea,-2.110708468888393,7ed_1b_9ea,586.837851499415
28,3ed_8b_7ea,-5.993750363104609,5ed_2b_7ea,-2.1208857286236014,7ed_1b_10ea,586.6738969503564
29,7ed_22b_3ea,-5.993407362344961,7ed_9b_7ea,-2.122577078928155,9ed_22b_8ea,586.5250539505417
30,7ed_4b_3ea,-5.992590777253065,6ed_7b_6ea,-2.122980429987269,5ed_20b_8ea,585.6833934665444
31,3ed_24b_8ea,-5.990442349045126,6ed_12b_5ea,-2.1295523787537474,7ed_1b_2ea,585.6059343225016
32,3ed_22b_1ea,-5.986326339929342,7ed_11b_2ea,-2.137317192588138,6ed_1b_11ea,585.2544845533462
33,3ed_5b_3ea,-5.981034075485254,9ed_17b_7ea,-2.1437141939072903,3ed_1b_6ea,584.9896745195089
34,3ed_8b_8ea,-5.978355233545754,10ed_24b_7ea,-2.155736445587419,3ed_20b_1ea,584.8614082439409
35,3ed_1b_8ea,-5.978326439503065,7ed_11b_10ea,-2.1569622029666187,6ed_8b_4ea,583.827400751131
36,2ed_12b_8ea,-5.9678694630460045,6ed_17b_5ea,-2.170702904010425,10ed_1b_3ea,583.5137490778302
37,2ed_14b_8ea,-5.966898300546863,2ed_2b_7ea,-2.1716914720760587,7ed_9b_4ea,583.2514718843576
38,3ed_22b_4ea,-5.966430778497583,5ed_12b_5ea,-2.1743237275339493,3ed_8b_4ea,582.7156021429087
39,2ed_17b_8ea,-5.964143938970307,7ed_11b_11ea,-2.1852525576682873,7ed_1b_11ea,581.5983023193113
40,7ed_14b_8ea,-5.962872966775553,7ed_23b_2ea,-2.1856422633743082,1ed_20b_5ea,581.5627076510135
41,7ed_22b_6ea,-5.95672673676407,9ed_10b_7ea,-2.1902090433495465,6ed_1b_7ea,581.353591270028
42,3ed_22b_3ea,-5.95588236800998,11ed_17b_7ea,-2.1949059086623666,3ed_9b_4ea,581.3100613288836
43,3ed_22b_6ea,-5.950339798911702,9ed_23b_7ea,-2.195215059144802,7ed_1b_3ea,581.1179937646117
44,3ed_14b_3ea,-5.944537831734791,6ed_24b_7ea,-2.1996698754927406,1ed_1b_1ea,581.0431172358527
45,7ed_22b_8ea,-5.941379850171724,6ed_14b_6ea,-2.2012649663718524,10ed_20b_9ea,580.9955800215552
46,2ed_22b_1ea,-5.938478235545806,6ed_17b_10ea,-2.2046661719853673,10ed_20b_1ea,580.2921605610901
47,3ed_21b_1ea,-5.9354778625314655,9ed_7b_7ea,-2.2058433328514204,11ed_20b_7ea,579.1298509648606
48,3ed_13b_3ea,-5.932347664630591,11ed_23b_7ea,-2.215121557093423,10ed_9b_4ea,578.5548384847523
49,2ed_4b_1ea,-5.932107715475771,6ed_23b_2ea,-2.221196696177896,6ed_20b_3ea,578.2693830756356
50,3ed_11b_1ea,-5.929658215497299,5ed_24b_7ea,-2.2212920220024883,7ed_26b_3ea,577.7970653699709
51,2ed_8b_8ea,-5.927503725006396,10ed_11b_2ea,-2.2222174146010314,10ed_20b_8ea,577.7500670761369
52,2ed_1b_8ea,-5.924821600230988,9ed_6b_7ea,-2.2307792112510194,2ed_1b_3ea,577.4469915292688
53,3ed_11b_8ea,-5.921348149876039,6ed_17b_11ea,-2.2359319501865644,7ed_8b_4ea,577.1876607481271
54,2ed_22b_4ea,-5.9188453550285915,3ed_11b_2ea,-2.2367173464978336,3ed_1b_2ea,577.0526451448254
55,3ed_7b_2ea,-5.916478195656211,10ed_23b_2ea,-2.2434778880647324,10ed_1b_6ea,576.9244290090794
56,2ed_7b_3ea,-5.91569444612898,7ed_17b_5ea,-2.243949274242251,11ed_8b_4ea,576.5741977075745
57,7ed_24b_4ea,-5.911595865176023,5ed_11b_6ea,-2.249069120866507,3ed_1b_10ea,576.4314142541833
58,2ed_22b_3ea,-5.909288818038864,1ed_2b_7ea,-2.251246436302523,5ed_1b_11ea,575.3742252997301
59,3ed_7b_1ea,-5.9072093437961675,6ed_10b_6ea,-2.253982803286785,10ed_1b_10ea,574.1065987636047
60,7ed_13b_8ea,-5.90438400749338,6ed_11b_2ea,-2.2560668517469726,2ed_1b_2ea,573.7877391272926
61,7ed_21b_6ea,-5.903605058174195,3ed_11b_10ea,-2.2592843242113827,5ed_20b_5ea,573.7057950792068
62,6ed_15b_3ea,-5.901812006986262,10ed_17b_2ea,-2.265696838085329,10ed_1b_2ea,573.5467616659289
63,3ed_8b_6ea,-5.9018006411064,11ed_10b_7ea,-2.268421618565261,10ed_1b_11ea,572.9790490342883
64,3ed_21b_3ea,-5.901493758747327,2ed_9b_7ea,-2.2694430789421824,3ed_1b_3ea,572.4951907104012
65,7ed_8b_8ea,-5.9000199661788235,1ed_9b_7ea,-2.2698008259377644,7ed_26b_2ea,572.396647722314
66,2ed_4b_2ea,-5.899234954576674,3ed_24b_7ea,-2.272354393373771,5ed_1b_9ea,572.3538514371882
67,7ed_24b_8ea,-5.896110818958766,7ed_3b_7ea,-2.2725770037333928,1ed_20b_9ea,572.2880620935935
68,2ed_22b_6ea,-5.895358894615708,5ed_17b_6ea,-2.2727577444328846,3ed_1b_11ea,571.5814343383796
69,3ed_7b_4ea,-5.893113728780332,1ed_24b_7ea,-2.274171161011654,6ed_26b_3ea,571.5417662115458
70,3ed_8b_3ea,-5.890389423321385,2ed_24b_7ea,-2.2746124556804346,5ed_1b_3ea,571.1361538867153
71,7ed_21b_8ea,-5.88981960835334,7ed_10b_6ea,-2.282360631712117,2ed_1b_8ea,571.0556940099916
72,3ed_21b_4ea,-5.8891368896699525,7ed_24b_7ea,-2.2833977962908962,3ed_26b_3ea,571.0234420414322
73,7ed_4b_1ea,-5.884463693540908,7ed_23b_10ea,-2.28470130809113,7ed_26b_6ea,570.1361538084493
74,3ed_8b_1ea,-5.884286636068364,11ed_7b_7ea,-2.2870847877311244,11ed_9b_5ea,570.0632725566995
75,3ed_22b_11ea,-5.879286856962004,9ed_12b_2ea,-2.291219800693148,7ed_26b_5ea,570.01615035648
76,2ed_21b_4ea,-5.879197191998026,6ed_3b_7ea,-2.295851623337177,2ed_9b_4ea,569.503626086789
77,3ed_24b_11ea,-5.87720207912241,10ed_3b_7ea,-2.296093672302058,9ed_22b_4ea,569.4059203692339
78,3ed_24b_6ea,-5.872633955359182,10ed_10b_6ea,-2.29702878420323,7ed_26b_7ea,569.3001249714982
79,3ed_5b_1ea,-5.871400111945499,10ed_11b_5ea,-2.2978190401658143,6ed_1b_8ea,569.2722523592986
80,2ed_21b_1ea,-5.870603734463487,6ed_11b_10ea,-2.2996892639681583,2ed_1b_10ea,569.2685539218638
81,1ed_15b_3ea,-5.8705421048561295,6ed_11b_11ea,-2.300604937264072,11ed_26b_3ea,569.2515595799592
82,3ed_24b_4ea,-5.866930998265124,7ed_11b_5ea,-2.3020075092922987,1ed_9b_4ea,569.1560320353585
83,3ed_22b_2ea,-5.8655372738472975,6ed_6b_6ea,-2.3041480063665616,2ed_20b_5ea,569.1353064202992
84,1ed_7b_8ea,-5.8614553623711005,2ed_12b_5ea,-2.305547585945174,9ed_9b_9ea,568.7233997977467
85,2ed_36b_4ea,-5.860517035436628,7ed_6b_6ea,-2.3055632901470315,6ed_26b_2ea,568.6993247834258
86,7ed_24b_1ea,-5.859870942145456,1ed_12b_5ea,-2.307330336023855,11ed_22b_8ea,568.2585720760011
87,3ed_24b_1ea,-5.857581574865551,6ed_23b_10ea,-2.309352334264867,1ed_20b_8ea,568.2139844343366
88,3ed_25b_8ea,-5.857484837238114,6ed_23b_5ea,-2.3129303545274085,2ed_26b_2ea,568.1664800962351
89,3ed_12b_1ea,-5.856340155399555,3ed_9b_7ea,-2.313105301974735,2ed_26b_3ea,568.0519867957104
90,7ed_7b_3ea,-5.8551505134304,7ed_23b_11ea,-2.3238464729095036,5ed_1b_10ea,567.9480166215787
91,3ed_24b_3ea,-5.854123783606869,10ed_11b_10ea,-2.325439696586914,6ed_26b_5ea,567.9159744942729
92,3ed_5b_2ea,-5.85379922139054,5ed_23b_2ea,-2.330467018189129,1ed_1b_11ea,567.8846010255868
93,2ed_5b_3ea,-5.853268807658982,6ed_23b_11ea,-2.331052235195648,2ed_1b_11ea,567.5431795786058
94,3ed_21b_5ea,-5.852829827957963,9ed_13b_7ea,-2.331773522438977,3ed_26b_2ea,567.4942574845979
95,7ed_24b_11ea,-5.852022336290514,6ed_7b_10ea,-2.333499823903583,7ed_20b_7ea,567.4734337305445
96,2ed_21b_3ea,-5.851821536677753,7ed_23b_5ea,-2.333685424254389,2ed_1b_6ea,567.2069106837713
97,7ed_4b_2ea,-5.851301478445562,5ed_3b_7ea,-2.3341345710240984,3ed_26b_5ea,566.6499408485136
98,7ed_1b_8ea,-5.8504447334311145,10ed_23b_10ea,-2.335311731890152,9ed_8b_5ea,566.6390843724845
99,6ed_22b_8ea,-5.849574098386962,9ed_12b_5ea,-2.3381247280475335,2ed_26b_7ea,566.5979747984027
100,2ed_14b_3ea,-5.845806393627724,10ed_6b_6ea,-2.3422511469548413,7ed_20b_10ea,566.5739392574235
101,3ed_12b_8ea,-5.845308815460831,6ed_13b_6ea,-2.34568823732926,2ed_26b_5ea,566.4727150662833
102,1ed_8b_8ea,-5.841993477043462,6ed_17b_3ea,-2.3459448652480845,11ed_26b_2ea,565.8322391552136
103,7ed_24b_3ea,-5.841681039393065,2ed_23b_2ea,-2.3472881878596854,11ed_9b_4ea,565.8078464453841
104,3ed_21b_11ea,-5.840682093231729,6ed_11b_5ea,-2.3492400921335284,3ed_26b_6ea,565.7568184217894
105,2ed_21b_6ea,-5.838447789887363,7ed_14b_10ea,-2.350586407194743,2ed_26b_6ea,565.6773574998169
106,7ed_22b_5ea,-5.837943139057011,7ed_7b_10ea,-2.3570125664217834,6ed_26b_6ea,565.6396735679115
107,2ed_13b_3ea,-5.835568148335104,11ed_13b_7ea,-2.3570252781740266,6ed_26b_7ea,565.1726051857056
108,3ed_9b_7ea,-5.834661646584803,9ed_24b_7ea,-2.368524554713877,2ed_20b_1ea,565.1196903163536
109,1ed_12b_1ea,-5.830622926172641,3ed_23b_10ea,-2.369844512669755,7ed_20b_6ea,564.6417787241373
110,7ed_5b_3ea,-5.827105526067591,10ed_17b_10ea,-2.3723689221978734,11ed_26b_5ea,564.4241444255962
111,3ed_13b_2ea,-5.8254678109729685,7ed_12b_8ea,-2.3759314299056213,5ed_26b_3ea,564.3014129382043
112,3ed_22b_9ea,-5.8248035308329005,5ed_17b_2ea,-2.3764601982980653,11ed_8b_8ea,564.1647948450166
113,7ed_24b_6ea,-5.823704312513793,11ed_12b_2ea,-2.376566177026137,3ed_26b_7ea,564.0268987693636
114,2ed_22b_2ea,-5.82367248732962,3ed_17b_5ea,-2.377358300190421,11ed_26b_7ea,562.6111977620055
115,3ed_13b_1ea,-5.8235181616168035,10ed_14b_6ea,-2.3776218466093244,11ed_26b_6ea,562.513483069396
116,2ed_8b_3ea,-5.822604587203042,10ed_25b_7ea,-2.3784734108372976,6ed_1b_3ea,562.394059665572
117,10ed_7b_8ea,-5.822070890635574,10ed_11b_11ea,-2.379074140398611,6ed_9b_9ea,562.3809889595294
118,3ed_24b_10ea,-5.821238646447412,5ed_10b_6ea,-2.3791236705126075,9ed_9b_5ea,562.2500513983798
119,3ed_24b_2ea,-5.820418778519607,7ed_14b_5ea,-2.3792120778371206,9ed_26b_5ea,562.2410030748609
120,3ed_21b_2ea,-5.8196946378387455,1ed_11b_6ea,-2.3798030880958048,1ed_26b_3ea,562.226965334955
121,3ed_22b_10ea,-5.817960185116687,9ed_12b_10ea,-2.3802094316045332,1ed_8b_4ea,561.781911733684
122,1ed_15b_1ea,-5.816942548717604,7ed_14b_2ea,-2.3805593264991867,9ed_8b_9ea,561.5552168112011
123,6ed_7b_8ea,-5.815747603151552,6ed_7b_2ea,-2.3816207893345385,5ed_1b_6ea,561.5367299939711
124,6ed_21b_8ea,-5.814575389345223,3ed_3b_7ea,-2.381838540042847,5ed_1b_2ea,561.4960543915345
125,3ed_13b_4ea,-5.814269769061071,10ed_23b_11ea,-2.382685244619506,9ed_26b_7ea,561.4884383595545
126,3ed_2b_3ea,-5.812375435334869,6ed_25b_7ea,-2.383974177465795,9ed_9b_3ea,561.1788115897407
127,2ed_7b_1ea,-5.809743825981384,2ed_10b_6ea,-2.3847702266805437,5ed_26b_2ea,561.1362942357495
128,3ed_12b_9ea,-5.809463465209585,11ed_12b_5ea,-2.385852995322855,9ed_26b_2ea,560.7635399342415
129,7ed_14b_3ea,-5.805033501071269,6ed_6b_2ea,-2.386552043158374,9ed_22b_5ea,560.6197364093871
130,2ed_7b_2ea,-5.804362906953811,2ed_3b_7ea,-2.386815397930215,10ed_26b_3ea,560.1907850379519
131,3ed_17b_1ea,-5.804287890705604,6ed_7b_11ea,-2.3888158987172035,10ed_1b_7ea,560.120759083073
132,3ed_17b_4ea,-5.802860320342618,10ed_17b_5ea,-2.3900629619033618,3ed_20b_2ea,560.0854942463993
133,3ed_14b_2ea,-5.7998144838088255,6ed_7b_5ea,-2.3936682728720915,9ed_21b_8ea,559.9538694746686
134,1ed_15b_2ea,-5.7994169261052795,5ed_23b_10ea,-2.3943157317448507,9ed_26b_6ea,559.8270301483627
135,2ed_11b_3ea,-5.799253003579161,9ed_2b_7ea,-2.398017302139022,7ed_26b_4ea,559.530678836868
136,7ed_24b_2ea,-5.797836799096038,5ed_6b_6ea,-2.3992877299809034,5ed_26b_5ea,559.0912288091607
137,3ed_8b_2ea,-5.797564014376552,10ed_7b_2ea,-2.3996910810400176,1ed_1b_9ea,559.029594286138
138,2ed_9b_8ea,-5.797464245607632,11ed_24b_7ea,-2.4044036505546957,1ed_1b_2ea,558.814399227379
139,2ed_7b_4ea,-5.795766669972215,10ed_10b_2ea,-2.404510562883617,10ed_26b_5ea,558.7069860698344
140,7ed_12b_1ea,-5.795246108351171,2ed_17b_5ea,-2.4051159604491814,6ed_9b_5ea,558.414081999346
141,3ed_9b_3ea,-5.794415377932356,7ed_7b_11ea,-2.4077250428984125,7ed_1b_8ea,558.3063040089476
142,1ed_9b_8ea,-5.793307066188801,1ed_23b_2ea,-2.408084657095695,6ed_26b_4ea,558.0868991337902
143,6ed_15b_1ea,-5.7932482160285,5ed_10b_10ea,-2.409148178779811,1ed_1b_10ea,557.9624891555613
144,10ed_12b_8ea,-5.792465225187337,9ed_23b_6ea,-2.412109023325396,2ed_9b_5ea,557.9394888758911
145,2ed_21b_2ea,-5.7915329605358306,7ed_7b_2ea,-2.413080953588321,11ed_9b_9ea,557.7976677410558
146,2ed_2b_8ea,-5.790813364765798,3ed_23b_11ea,-2.414930805184557,6ed_20b_8ea,557.7424725234763
147,3ed_13b_11ea,-5.789355738285202,5ed_25b_7ea,-2.416077874541872,2ed_26b_4ea,557.7098276050502
148,7ed_24b_10ea,-5.786754943735393,11ed_12b_10ea,-2.416302352103195,1ed_26b_5ea,557.5745638513333
149,1ed_4b_3ea,-5.78509879009745,7ed_6b_2ea,-2.416596923631687,9ed_9b_11ea,557.5709545574362
150,3ed_23b_8ea,-5.78340348691745,2ed_11b_10ea,-2.4166221554891103,6ed_20b_10ea,557.499877342379
151,3ed_24b_9ea,-5.783367368516873,7ed_14b_11ea,-2.417120832372816,1ed_26b_2ea,557.4254210334996
152,3ed_7b_10ea,-5.7832703791950095,2ed_23b_10ea,-2.418328084747608,1ed_20b_1ea,557.0832818173246
153,3ed_22b_7ea,-5.782514413329976,5ed_11b_10ea,-2.419717203069804,5ed_26b_7ea,557.0188983696752
154,3ed_21b_10ea,-5.781957226316715,6ed_14b_10ea,-2.4205268976376457,1ed_26b_6ea,556.8054190936323
155,1ed_22b_8ea,-5.779507978032668,2ed_14b_6ea,-2.420999217416015,6ed_20b_11ea,556.7687997264607
156,3ed_11b_5ea,-5.777917243829632,10ed_17b_11ea,-2.426352327303373,5ed_8b_4ea,556.5711499498696
157,6ed_15b_2ea,-5.77514469540418,7ed_7b_5ea,-2.4270326784874205,5ed_26b_6ea,556.4458039917021
158,1ed_14b_8ea,-5.774557703967734,3ed_6b_6ea,-2.427695649914974,1ed_26b_7ea,556.4227547917541
159,7ed_25b_8ea,-5.771606584300391,5ed_11b_5ea,-2.427965923186892,3ed_20b_3ea,556.3691310488249
160,3ed_25b_4ea,-5.76966122816063,2ed_25b_7ea,-2.4289787895090984,1ed_1b_3ea,556.2795763919114
161,1ed_17b_8ea,-5.7687835204530185,9ed_9b_7ea,-2.4333141734229353,10ed_26b_6ea,556.2309899237601
162,7ed_11b_8ea,-5.768541298842784,3ed_23b_5ea,-2.4333616446881683,6ed_20b_6ea,556.2112811728913
163,1ed_7b_3ea,-5.768034627251444,6ed_10b_10ea,-2.4353204674620894,7ed_20b_9ea,555.568022059737
164,2ed_7b_11ea,-5.764552083472049,9ed_12b_11ea,-2.435850169455384,10ed_26b_7ea,555.3619397720765
165,3ed_14b_4ea,-5.762198814129372,2ed_6b_6ea,-2.438201498737876,10ed_20b_11ea,555.213532110178
166,2ed_5b_1ea,-5.761717653744813,11ed_23b_6ea,-2.4397111747420874,9ed_10b_4ea,555.1961308361108
167,2ed_11b_1ea,-5.760097366813019,5ed_23b_11ea,-2.441350002483031,6ed_1b_2ea,554.8399376896919
168,3ed_24b_5ea,-5.7600170469679135,10ed_8b_7ea,-2.4416172833053356,7ed_20b_3ea,554.5579817474863
169,2ed_13b_1ea,-5.759285833623593,6ed_21b_7ea,-2.4474922430850587,6ed_20b_7ea,554.4583877958507
170,10ed_8b_8ea,-5.7589655646236695,7ed_10b_10ea,-2.448545111865696,11ed_22b_4ea,554.266021406398
171,7ed_22b_1ea,-5.758932477364576,2ed_11b_2ea,-2.449546200036509,11ed_9b_8ea,553.8229435180654
172,7ed_25b_4ea,-5.756713833116475,7ed_25b_7ea,-2.4536443946367794,3ed_26b_4ea,553.2128614508595
173,3ed_20b_6ea,-5.7564253893007225,5ed_17b_10ea,-2.454468668158565,6ed_26b_1ea,552.6960233977775
174,2ed_14b_1ea,-5.755827031984416,7ed_17b_3ea,-2.4560403943819535,11ed_26b_4ea,552.3530539817937
175,6ed_4b_3ea,-5.755369613740076,6ed_5b_2ea,-2.4603563396905317,1ed_1b_6ea,551.9935045223275
176,2ed_21b_10ea,-5.754185023673392,1ed_10b_6ea,-2.461039683324194,7ed_20b_11ea,551.2860312175433
177,2ed_22b_7ea,-5.753210578338342,10ed_6b_2ea,-2.462259647451228,5ed_20b_9ea,551.2599879815992
178,2ed_8b_6ea,-5.75235787484587,7ed_5b_2ea,-2.4625590786310347,6ed_9b_3ea,551.1443399015451
179,10ed_13b_8ea,-5.752181827753822,10ed_7b_10ea,-2.4648627450012315,9ed_22b_10ea,551.0570951592546
180,6ed_17b_8ea,-5.750659288829961,5ed_17b_5ea,-2.4668466079855125,9ed_22b_11ea,550.923610002183
181,3ed_25b_1ea,-5.750378421066521,2ed_23b_11ea,-2.469999971381982,5ed_1b_7ea,550.5453267916504
182,2ed_13b_4ea,-5.749772739392328,6ed_14b_2ea,-2.47021772209029,7ed_20b_2ea,550.4167865173857
183,2ed_20b_8ea,-5.748664427648772,5ed_23b_5ea,-2.4702721118556012,9ed_21b_4ea,550.3104716416573
184,3ed_25b_11ea,-5.747371734074789,2ed_11b_11ea,-2.4712840445769575,9ed_9b_1ea,550.1416287828957
185,7ed_13b_3ea,-5.747034795598103,10ed_10b_10ea,-2.471819731469479,7ed_10b_4ea,550.0163072853737
186,3ed_6b_2ea,-5.745712297600935,5ed_11b_11ea,-2.472033556127323,5ed_20b_10ea,549.7422699218342
187,3ed_2b_4ea,-5.745415770741231,6ed_21b_2ea,-2.473180433837575,6ed_8b_5ea,549.7356897649549
188,3ed_25b_3ea,-5.744278664954985,5ed_11b_2ea,-2.4742002186598597,11ed_8b_9ea,549.2295595220656
189,7ed_8b_3ea,-5.743104430387669,1ed_17b_2ea,-2.4749349596092185,2ed_20b_3ea,549.1215611771541
190,2ed_8b_1ea,-5.742809924288952,1ed_23b_10ea,-2.4755289623175165,9ed_22b_9ea,548.8946026107674
191,3ed_22b_5ea,-5.742134026574596,7ed_10b_11ea,-2.4764573473656744,10ed_20b_10ea,548.8505509212893
192,1ed_4b_1ea,-5.741564463300978,5ed_13b_6ea,-2.47735638285888,2ed_1b_7ea,548.5225331764539
193,7ed_24b_5ea,-5.74022024392458,3ed_14b_10ea,-2.4795415503958247,6ed_9b_1ea,548.3749635864401
194,3ed_24b_7ea,-5.7400100991929435,3ed_25b_7ea,-2.480423206132536,7ed_9b_5ea,547.9332889019951
195,3ed_8b_4ea,-5.739592333879514,3ed_11b_5ea,-2.48089066625959,10ed_20b_3ea,547.9299268321191
196,2ed_13b_2ea,-5.739373602715073,10ed_9b_6ea,-2.4826472508799973,9ed_6b_4ea,547.9164477786723
197,6ed_14b_8ea,-5.7391624476029435,7ed_2b_6ea,-2.4856770641448374,2ed_20b_8ea,547.778209296963
198,10ed_22b_8ea,-5.7383910743360715,7ed_6b_10ea,-2.4862176106886746,9ed_11b_4ea,547.2637936774274
199,3ed_25b_6ea,-5.737031447557833,2ed_23b_5ea,-2.488101288197049,11ed_22b_9ea,547.2338834813154
200,3ed_2b_6ea,-5.736671777321424,11ed_9b_7ea,-2.4907385949533176,11ed_22b_5ea,546.8746909097246
201,2ed_5b_2ea,-5.7332059030187885,3ed_7b_10ea,-2.4916376304465233,2ed_20b_11ea,546.7932939000195
202,2ed_2b_3ea,-5.731869008000274,7ed_10b_2ea,-2.493186183661252,3ed_1b_8ea,546.7405945842771
203,3ed_2b_2ea,-5.73141057937544,11ed_12b_11ea,-2.4974806315158085,5ed_9b_4ea,546.6437626255362
204,2ed_13b_11ea,-5.731078944495653,11ed_2b_7ea,-2.498448827375333,11ed_21b_8ea,546.6189702835188
205,7ed_22b_4ea,-5.731068840690712,6ed_10b_2ea,-2.4986908763402136,6ed_6b_4ea,546.5101162094985
206,2ed_14b_4ea,-5.730805149395672,3ed_14b_5ea,-2.499968031035111,9ed_9b_10ea,546.454479233847
207,3ed_13b_10ea,-5.73067103129274,5ed_17b_11ea,-2.500543528739,9ed_26b_4ea,546.3133408031263
208,7ed_25b_6ea,-5.730515443505,1ed_25b_7ea,-2.5006300688618133,2ed_26b_1ea,546.2936333946909
209,3ed_13b_9ea,-5.728834537346345,6ed_10b_11ea,-2.50079342980481,3ed_20b_10ea,546.1857425922561
210,3ed_8b_11ea,-5.726937424173089,6ed_14b_11ea,-2.504147906106879,2ed_20b_6ea,544.8063843295412
211,2ed_24b_8ea,-5.726897264250537,7ed_23b_3ea,-2.507571351128204,9ed_8b_11ea,544.7594890390845
212,2ed_14b_2ea,-5.7268795843932825,9ed_23b_2ea,-2.507801813588755,1ed_20b_3ea,544.710312816848
213,10ed_12b_4ea,-5.725495205094331,5ed_8b_7ea,-2.5095135360994174,11ed_8b_5ea,544.4754422784065
214,7ed_7b_4ea,-5.724971105340162,6ed_23b_3ea,-2.5101686554260416,7ed_6b_4ea,544.1525480205333
215,2ed_17b_3ea,-5.724953425482909,6ed_6b_10ea,-2.510524535219923,3ed_20b_9ea,544.0435543599773
216,1ed_12b_4ea,-5.723840061836882,7ed_10b_5ea,-2.5107772370882833,5ed_20b_2ea,543.7889290156224
217,2ed_8b_2ea,-5.723808236652709,1ed_6b_6ea,-2.510836486504909,9ed_22b_3ea,543.7049104640761
218,1ed_21b_8ea,-5.723136632154757,10ed_14b_2ea,-2.5109181669764076,9ed_21b_5ea,543.6479680066034
219,6ed_1b_8ea,-5.723028528647457,11ed_14b_7ea,-2.5115510468952236,7ed_26b_1ea,543.543688378638
220,3ed_2b_1ea,-5.72258045552199,10ed_21b_7ea,-2.512561854368666,9ed_14b_4ea,543.2992551032281
221,7ed_5b_1ea,-5.722464017276311,7ed_11b_3ea,-2.513234545098847,5ed_20b_6ea,543.1184745268233
222,1ed_13b_3ea,-5.722357934529998,10ed_11b_3ea,-2.514775246212648,6ed_9b_8ea,543.0174373298934
223,3ed_3b_8ea,-5.722114954233696,10ed_2b_6ea,-2.5157939057870187,7ed_8b_5ea,542.8906437707983
224,7ed_21b_1ea,-5.721728510715587,10ed_6b_10ea,-2.5163830488440024,10ed_10b_4ea,542.6882796340863
225,10ed_14b_8ea,-5.72165854636985,10ed_7b_11ea,-2.516554070240864,10ed_20b_6ea,542.6162830381121
